./dataset/UTK/85_0_0_20170111210017033.jpg.chip.jpg,85
./dataset/UTK/3_1_4_20161221192908158.jpg.chip.jpg,3
./dataset/UTK/61_3_20170109150557335.jpg.chip.jpg,61
./dataset/UTK/32_1_4_20170105164252747.jpg.chip.jpg,32
./dataset/UTK/1_0_0_20161219205230805.jpg.chip.jpg,1
./dataset/UTK/34_0_2_20170105173426253.jpg.chip.jpg,34
./dataset/UTK/39_0_3_20170105164649724.jpg.chip.jpg,39
./dataset/UTK/28_0_4_20170105162459467.jpg.chip.jpg,28
./dataset/UTK/40_1_0_20170108231152425.jpg.chip.jpg,40
./dataset/UTK/55_0_0_20170111194750534.jpg.chip.jpg,55
./dataset/UTK/29_0_0_20170104201322098.jpg.chip.jpg,29
./dataset/UTK/48_1_0_20170109220537701.jpg.chip.jpg,48
./dataset/UTK/70_1_0_20170110181712528.jpg.chip.jpg,70
./dataset/UTK/36_0_0_20170103182808586.jpg.chip.jpg,36
./dataset/UTK/25_0_3_20170104214602149.jpg.chip.jpg,25
./dataset/UTK/68_0_1_20170111224026548.jpg.chip.jpg,68
./dataset/UTK/1_0_3_20161219230351288.jpg.chip.jpg,1
./dataset/UTK/10_1_3_20170104221645430.jpg.chip.jpg,10
./dataset/UTK/90_0_0_20170111211204031.jpg.chip.jpg,90
./dataset/UTK/17_1_0_20170111182452732.jpg.chip.jpg,17
./dataset/UTK/24_1_4_20170103225908457.jpg.chip.jpg,24
./dataset/UTK/85_0_0_20170110181953748.jpg.chip.jpg,85
./dataset/UTK/27_1_4_20170103210539730.jpg.chip.jpg,27
./dataset/UTK/23_1_4_20161223230008236.jpg.chip.jpg,23
./dataset/UTK/11_0_0_20170110224340941.jpg.chip.jpg,11
./dataset/UTK/48_1_0_20170110154357405.jpg.chip.jpg,48
./dataset/UTK/1_0_3_20161219230455336.jpg.chip.jpg,1
./dataset/UTK/11_1_0_20170109204030951.jpg.chip.jpg,11
./dataset/UTK/25_1_3_20170104222305855.jpg.chip.jpg,25
./dataset/UTK/1_0_2_20161219211828974.jpg.chip.jpg,1
./dataset/UTK/21_0_4_20161223214820169.jpg.chip.jpg,21
./dataset/UTK/25_0_0_20170104011143168.jpg.chip.jpg,25
./dataset/UTK/12_1_3_20170104223448631.jpg.chip.jpg,12
./dataset/UTK/58_1_0_20170109015200826.jpg.chip.jpg,58
./dataset/UTK/58_0_0_20170111195852891.jpg.chip.jpg,58
./dataset/UTK/16_0_0_20170110231517869.jpg.chip.jpg,16
./dataset/UTK/49_0_4_20170104205251139.jpg.chip.jpg,49
./dataset/UTK/40_0_4_20170103235124292.jpg.chip.jpg,40
./dataset/UTK/19_0_0_20170103201406775.jpg.chip.jpg,19
./dataset/UTK/60_0_0_20170103182716210.jpg.chip.jpg,60
./dataset/UTK/56_1_3_20170109142023203.jpg.chip.jpg,56
./dataset/UTK/17_1_1_20170109214110957.jpg.chip.jpg,17
./dataset/UTK/3_1_2_20161219151111483.jpg.chip.jpg,3
./dataset/UTK/44_0_4_20170104001913293.jpg.chip.jpg,44
./dataset/UTK/51_0_0_20170104211553436.jpg.chip.jpg,51
./dataset/UTK/1_0_0_20170110213448015.jpg.chip.jpg,1
./dataset/UTK/2_0_2_20161219222203111.jpg.chip.jpg,2
./dataset/UTK/60_1_0_20170110122526605.jpg.chip.jpg,60
./dataset/UTK/8_0_3_20161220222825331.jpg.chip.jpg,8
./dataset/UTK/26_1_2_20170104021513981.jpg.chip.jpg,26
./dataset/UTK/47_0_3_20170104211858844.jpg.chip.jpg,47
./dataset/UTK/63_1_0_20170110153346047.jpg.chip.jpg,63
./dataset/UTK/15_0_1_20170110231743136.jpg.chip.jpg,15
./dataset/UTK/15_1_0_20170109213613605.jpg.chip.jpg,15
./dataset/UTK/58_0_2_20170104212958196.jpg.chip.jpg,58
./dataset/UTK/6_0_0_20170110224301470.jpg.chip.jpg,6
./dataset/UTK/50_0_0_20170104210539348.jpg.chip.jpg,50
./dataset/UTK/26_1_3_20170104235435739.jpg.chip.jpg,26
./dataset/UTK/5_0_2_20161220145611447.jpg.chip.jpg,5
./dataset/UTK/80_1_0_20170110141723527.jpg.chip.jpg,80
./dataset/UTK/2_0_0_20170110213146269.jpg.chip.jpg,2
./dataset/UTK/75_1_0_20170110181540242.jpg.chip.jpg,75
./dataset/UTK/2_0_3_20161220144926901.jpg.chip.jpg,2
./dataset/UTK/52_0_0_20170104212241724.jpg.chip.jpg,52
./dataset/UTK/2_1_0_20161219224527744.jpg.chip.jpg,2
./dataset/UTK/20_1_3_20170104222034231.jpg.chip.jpg,20
./dataset/UTK/37_1_0_20170105165040044.jpg.chip.jpg,37
./dataset/UTK/20_1_2_20170103225030704.jpg.chip.jpg,20
./dataset/UTK/5_0_0_20170110212701465.jpg.chip.jpg,5
./dataset/UTK/1_0_3_20161219225149888.jpg.chip.jpg,1
./dataset/UTK/34_1_0_20170103163503653.jpg.chip.jpg,34
./dataset/UTK/84_1_4_20170105001517613.jpg.chip.jpg,84
./dataset/UTK/1_1_0_20161219222653447.jpg.chip.jpg,1
./dataset/UTK/1_1_2_20161219140803696.jpg.chip.jpg,1
./dataset/UTK/2_0_2_20161219195707820.jpg.chip.jpg,2
./dataset/UTK/26_1_3_20170104235019355.jpg.chip.jpg,26
./dataset/UTK/52_1_0_20170110153711933.jpg.chip.jpg,52
./dataset/UTK/1_0_4_20161221201833209.jpg.chip.jpg,1
./dataset/UTK/2_1_2_20161219211133165.jpg.chip.jpg,2
./dataset/UTK/25_1_0_20170105000610412.jpg.chip.jpg,25
./dataset/UTK/16_1_0_20170109212357604.jpg.chip.jpg,16
./dataset/UTK/36_1_0_20170105183405999.jpg.chip.jpg,36
./dataset/UTK/10_0_0_20170110220403810.jpg.chip.jpg,10
./dataset/UTK/3_0_2_20161219141016496.jpg.chip.jpg,3
./dataset/UTK/50_1_3_20170109141335415.jpg.chip.jpg,50
./dataset/UTK/24_1_4_20170103223348808.jpg.chip.jpg,24
./dataset/UTK/84_1_0_20170110175644800.jpg.chip.jpg,84
./dataset/UTK/73_0_0_20170109151000869.jpg.chip.jpg,73
./dataset/UTK/14_1_0_20170109203625481.jpg.chip.jpg,14
./dataset/UTK/22_0_0_20170104003957078.jpg.chip.jpg,22
./dataset/UTK/53_1_0_20170110160643219.jpg.chip.jpg,53
./dataset/UTK/4_0_0_20170109191458548.jpg.chip.jpg,4
./dataset/UTK/11_0_0_20170110220710576.jpg.chip.jpg,11
./dataset/UTK/53_0_0_20170109012810348.jpg.chip.jpg,53
./dataset/UTK/39_1_0_20170104183924038.jpg.chip.jpg,39
./dataset/UTK/31_0_0_20170104201726242.jpg.chip.jpg,31
./dataset/UTK/25_1_2_20170104022753590.jpg.chip.jpg,25
./dataset/UTK/2_0_3_20161220143058738.jpg.chip.jpg,2
./dataset/UTK/1_0_2_20161219204012884.jpg.chip.jpg,1
./dataset/UTK/23_1_2_20170102235032243.jpg.chip.jpg,23
./dataset/UTK/37_1_2_20170105172724340.jpg.chip.jpg,37
./dataset/UTK/16_0_0_20170110232725516.jpg.chip.jpg,16
./dataset/UTK/3_1_2_20161219152927668.jpg.chip.jpg,3
./dataset/UTK/1_1_4_20161221201846817.jpg.chip.jpg,1
./dataset/UTK/26_1_4_20170105164223948.jpg.chip.jpg,26
./dataset/UTK/1_0_3_20161219225611272.jpg.chip.jpg,1
./dataset/UTK/62_0_3_20170104212109387.jpg.chip.jpg,62
./dataset/UTK/45_0_4_20170104202016610.jpg.chip.jpg,45
./dataset/UTK/21_0_4_20161223214835183.jpg.chip.jpg,21
./dataset/UTK/20_1_4_20170103233322026.jpg.chip.jpg,20
./dataset/UTK/1_0_0_20170109194232519.jpg.chip.jpg,1
./dataset/UTK/63_0_0_20170111195517664.jpg.chip.jpg,63
./dataset/UTK/46_0_4_20170103235306699.jpg.chip.jpg,46
./dataset/UTK/1_0_0_20170110211517802.jpg.chip.jpg,1
./dataset/UTK/36_0_0_20170105172613829.jpg.chip.jpg,36
./dataset/UTK/90_0_2_20170111210301275.jpg.chip.jpg,90
./dataset/UTK/27_1_2_20170104020617357.jpg.chip.jpg,27
./dataset/UTK/8_0_0_20170110220147098.jpg.chip.jpg,8
./dataset/UTK/8_1_3_20161220222610115.jpg.chip.jpg,8
./dataset/UTK/1_0_4_20161221202654538.jpg.chip.jpg,1
./dataset/UTK/49_1_0_20170103180443960.jpg.chip.jpg,49
./dataset/UTK/8_1_0_20170109204818624.jpg.chip.jpg,8
./dataset/UTK/6_1_0_20170109201058867.jpg.chip.jpg,6
./dataset/UTK/16_1_0_20170109212802540.jpg.chip.jpg,16
./dataset/UTK/40_0_4_20170104202246139.jpg.chip.jpg,40
./dataset/UTK/1_1_0_20170109190538300.jpg.chip.jpg,1
./dataset/UTK/23_1_4_20170103223615095.jpg.chip.jpg,23
./dataset/UTK/39_0_0_20170104204646508.jpg.chip.jpg,39
./dataset/UTK/82_1_0_20170110184132973.jpg.chip.jpg,82
./dataset/UTK/38_0_0_20170105163932764.jpg.chip.jpg,38
./dataset/UTK/21_0_4_20161223214821265.jpg.chip.jpg,21
./dataset/UTK/1_1_0_20161219203021180.jpg.chip.jpg,1
./dataset/UTK/10_0_4_20170103212521420.jpg.chip.jpg,10
./dataset/UTK/6_1_0_20170109194207894.jpg.chip.jpg,6
./dataset/UTK/4_1_4_20161221202257809.jpg.chip.jpg,4
./dataset/UTK/4_1_2_20161219142249665.jpg.chip.jpg,4
./dataset/UTK/18_1_0_20170109214336149.jpg.chip.jpg,18
./dataset/UTK/18_1_0_20170109214120554.jpg.chip.jpg,18
./dataset/UTK/27_0_2_20170105163325547.jpg.chip.jpg,27
./dataset/UTK/48_0_4_20170104211950852.jpg.chip.jpg,48
./dataset/UTK/72_1_0_20170110160644063.jpg.chip.jpg,72
./dataset/UTK/4_1_3_20161219224504392.jpg.chip.jpg,4
./dataset/UTK/1_1_2_20161219161814470.jpg.chip.jpg,1
./dataset/UTK/1_0_3_20161220144835319.jpg.chip.jpg,1
./dataset/UTK/1_1_3_20161220143204424.jpg.chip.jpg,1
./dataset/UTK/16_1_0_20170105000748206.jpg.chip.jpg,16
